id,exp_date,sub_age,sub_sex,aq_score,aq_category,block,trial,action_category,action,angle,recog_acc,recog_rt,conf_choice,conf_rt,recog_corr_box,recog_resp_box,days_elapsed
2bcb10bd002fa4156fad3e0809b449c3,04-May-2016,20.78895636,m,29,high symptoms,35,70,complex actions,To Stretch,180,1,4.00058022,1,1.00173531,3,3,64
2bcb10bd002fa4156fad3e0809b449c3,04-May-2016,20.78895636,m,29,high symptoms,36,71,complex actions,To Hurry up,247,1,6.19982449,1,1.25042388,1,1,64
2bcb10bd002fa4156fad3e0809b449c3,04-May-2016,20.78895636,m,29,high symptoms,36,72,simple actions,To Wave,180,0,10.78141185,0,,1,3,64
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,1,1,complex actions,To Dance,0,1,17.62238572,1,3.68577738,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,1,2,simple actions,To Grab,247,1,19.69564253,0,,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,2,3,simple actions,To Wave,135,1,32.22209825,0,,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,2,4,complex actions,To Dance,247,1,17.5488139,1,1.9358503,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,3,5,complex actions,To Get Attention,180,1,30.55646299,0,,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,3,6,simple actions,To Push,135,0,25.50212433,1,1.73686475,1,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,4,7,complex actions,To Stretch,135,1,15.09648435,0,,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,4,8,simple actions,To Kick,135,1,20.99622429,1,1.74910788,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,5,9,simple actions,To Punch,0,1,33.3949961,1,1.72344474,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,5,10,complex actions,To Clean,247,1,4.93633733,0,,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,6,11,simple actions,To Punch,180,1,8.29087014,1,1.64424411,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,6,12,complex actions,To Clean,0,1,7.99674344,0,,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,7,13,simple actions,To Point,247,1,13.39376114,1,1.48506632,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,7,14,complex actions,To Hurry up,247,1,11.76151203,0,,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,8,15,complex actions,To Clean,180,1,9.58802683,0,,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,8,16,simple actions,To Hammer,0,1,8.93152332,1,1.60798944,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,9,17,complex actions,To Argue,180,0,24.06949562,1,1.69816657,3,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,9,18,simple actions,To Wave,180,1,10.58574829,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,10,19,complex actions,To Fight,247,1,17.7482482,0,,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,10,20,simple actions,To Lift,135,1,20.220576,1,1.42812487,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,11,21,simple actions,To Kick,0,1,12.72877482,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,11,22,complex actions,To Play an Instrument,0,1,13.38583048,1,1.06828926,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,12,23,simple actions,To Point,180,1,11.83881776,1,1.79644462,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,12,24,complex actions,To Play a Sport,180,0,28.81193243,0,,4,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,13,25,simple actions,To Jump,135,1,5.77747895,1,1.49060186,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,13,26,complex actions,To Stretch,0,1,18.73619866,0,,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,14,27,complex actions,To Stretch,180,1,7.65947014,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,14,28,simple actions,To Lift,247,1,17.17549932,1,1.50576014,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,15,29,simple actions,To Hammer,180,1,12.95364876,1,1.47268988,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,15,30,complex actions,To Hurry up,0,1,14.06669397,0,,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,16,31,complex actions,To Stretch,247,1,10.02571021,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,16,32,simple actions,To Grab,135,1,13.00090587,1,1.9440775,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,17,33,simple actions,To Point,0,1,15.83402179,0,,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,17,34,complex actions,To Play a Sport,135,0,9.93502714,1,1.39461246,3,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,18,35,complex actions,To Dance,135,1,11.82608937,1,1.68550856,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,18,36,simple actions,To Jump,0,1,5.68043938,0,,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,19,37,simple actions,To Hammer,135,1,3.14455098,1,1.47567059,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,19,38,complex actions,To Clean,135,1,15.89635315,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,20,39,simple actions,To Kick,247,1,14.31993679,1,1.46098527,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,20,40,complex actions,To Argue,247,0,11.92297363,0,,4,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,21,41,simple actions,To Wave,0,1,7.21802601,1,1.349351,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,21,42,complex actions,To Hurry up,135,1,6.66468759,0,,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,22,43,simple actions,To Wave,247,1,6.1422852,1,1.24456202,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,22,44,complex actions,To Hurry up,180,1,3.68826181,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,23,45,complex actions,To Fight,180,1,13.77610408,0,,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,23,46,simple actions,To Hammer,247,1,2.09591328,1,1.54738932,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,24,47,simple actions,To Push,180,1,12.39643168,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,24,48,complex actions,To Fight,135,1,8.14686515,1,1.80577083,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,25,49,simple actions,To Push,0,1,6.33923066,1,1.42215465,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,25,50,complex actions,To Argue,135,0,25.62171039,0,,4,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,26,51,simple actions,To Punch,135,0,0,1,3.09615438,1,0,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,26,52,complex actions,To Play an Instrument,135,1,19.98185925,0,,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,27,53,simple actions,To Kick,180,1,8.54541831,1,1.05587851,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,27,54,complex actions,To Get Attention,247,1,6.8665421,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,28,55,simple actions,To Grab,0,1,12.60510817,0,,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,28,56,complex actions,To Play an Instrument,180,1,6.15476326,1,1.40346968,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,29,57,simple actions,To Punch,247,1,13.83325891,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,29,58,complex actions,To Play a Sport,247,0,31.83840025,1,2.83519076,4,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,30,59,complex actions,To Get Attention,0,1,9.03236852,1,1.18821716,2,2,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,30,60,simple actions,To Point,135,1,5.28698048,0,,1,1,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,31,61,simple actions,To Jump,247,1,4.93011238,1,1.6225573,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,31,62,complex actions,To Play an Instrument,247,1,6.09922836,0,,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,32,63,simple actions,To Lift,180,1,10.28392806,1,1.34734567,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,32,64,complex actions,To Fight,0,1,23.11097301,0,,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,33,65,complex actions,To Play a Sport,0,1,8.68176937,0,,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,33,66,simple actions,To Lift,0,1,4.44498579,1,1.19645755,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,34,67,simple actions,To Push,247,1,5.02540136,1,1.34038687,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,34,68,complex actions,To Argue,0,0,7.11261757,0,,1,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,35,69,simple actions,To Grab,180,1,10.81380401,1,1.85770028,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,35,70,complex actions,To Get Attention,135,1,8.85957802,0,,4,4,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,36,71,simple actions,To Jump,180,1,4.77335215,0,,3,3,125
9998d54e351cc704e85679608dd2e95d,04-Oct-2016,21.72805975,m,13,low symptoms,36,72,complex actions,To Dance,180,1,11.71185407,1,1.30820401,2,2,125
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,1,1,complex actions,To Get Attention,247,0,7.95745517,1,3.31049865,3,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,1,2,simple actions,To Point,135,0,7.76449085,0,,3,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,2,3,complex actions,To Fight,135,0,10.80925557,0,,4,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,2,4,simple actions,To Jump,0,1,8.06832909,1,2.0739864,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,3,5,complex actions,To Play a Sport,0,0,7.14469239,1,1.8544114,4,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,3,6,simple actions,To Lift,247,0,20.27229373,0,,4,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,4,7,simple actions,To Lift,180,1,4.70070678,0,,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,4,8,complex actions,To Get Attention,180,1,7.28580408,1,2.35815619,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,5,9,complex actions,To Clean,180,1,19.70142171,0,,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,5,10,simple actions,To Grab,180,0,10.1823026,1,1.1629933,3,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,6,11,complex actions,To Stretch,0,1,17.20755123,1,1.26250519,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,6,12,simple actions,To Point,247,0,10.334018,0,,4,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,7,13,simple actions,To Wave,247,1,9.30704817,0,,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,7,14,complex actions,To Play a Sport,180,1,3.82664261,1,1.25338232,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,8,15,complex actions,To Clean,0,1,12.85963628,0,,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,8,16,simple actions,To Punch,0,0,18.88430653,1,1.56469642,2,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,9,17,complex actions,To Play an Instrument,135,1,16.64678785,0,,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,9,18,simple actions,To Kick,135,1,6.12312235,1,1.45576453,2,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,10,19,complex actions,To Get Attention,0,1,6.86614378,0,,2,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,10,20,simple actions,To Punch,180,0,11.92524268,1,1.57347366,2,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,11,21,simple actions,To Grab,247,0,10.0445789,0,,2,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,11,22,complex actions,To Stretch,135,1,5.35341202,1,1.2248677,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,12,23,simple actions,To Push,247,0,11.27227006,0,,3,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,12,24,complex actions,To Dance,180,1,12.84678884,1,2.87998414,2,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,13,25,simple actions,To Grab,0,0,8.60957659,0,,4,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,13,26,complex actions,To Play a Sport,247,1,7.02258108,1,1.29732332,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,14,27,simple actions,To Jump,135,1,8.00705362,1,2.28841941,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,14,28,complex actions,To Argue,247,1,13.1475749,0,,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,15,29,simple actions,To Grab,135,0,3.0724499,1,2.28499212,2,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,15,30,complex actions,To Argue,180,0,13.55853527,0,,3,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,16,31,simple actions,To Jump,247,1,6.61945851,0,,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,16,32,complex actions,To Clean,135,1,6.2305721,1,1.62909492,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,17,33,complex actions,To Play an Instrument,247,0,5.21277411,0,,4,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,17,34,simple actions,To Punch,135,0,18.00971611,1,1.31480998,1,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,18,35,simple actions,To Hammer,180,0,9.59463776,0,,1,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,18,36,complex actions,To Clean,247,1,5.42128585,1,1.07242682,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,19,37,simple actions,To Point,0,0,8.86849271,1,3.07613922,4,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,19,38,complex actions,To Argue,135,0,18.54755982,0,,1,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,20,39,simple actions,To Kick,247,1,8.36992087,1,1.26571307,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,20,40,complex actions,To Fight,0,0,13.0190585,0,,4,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,21,41,complex actions,To Fight,247,0,6.35516564,0,,4,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,21,42,simple actions,To Hammer,247,0,8.32853388,1,2.40798251,3,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,22,43,simple actions,To Point,180,0,5.17207703,0,,2,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,22,44,complex actions,To Play a Sport,135,0,6.0942878,1,1.22431619,1,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,23,45,complex actions,To Dance,0,1,4.99533931,0,,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,23,46,simple actions,To Push,0,1,9.4379981,1,1.22716847,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,24,47,simple actions,To Punch,247,0,7.53591324,0,,4,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,24,48,complex actions,To Hurry up,180,1,17.88505878,1,1.20695928,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,25,49,simple actions,To Push,180,1,4.30025351,1,1.28562452,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,25,50,complex actions,To Argue,0,0,8.45914583,0,,2,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,26,51,simple actions,To Jump,180,1,6.24301658,0,,2,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,26,52,complex actions,To Stretch,180,1,3.47364481,1,2.08604741,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,27,53,complex actions,To Hurry up,247,1,13.90229483,1,1.18940777,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,27,54,simple actions,To Hammer,135,1,3.97964872,0,,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,28,55,simple actions,To Kick,0,1,5.96718372,1,1.16628976,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,28,56,complex actions,To Dance,247,1,6.84531782,0,,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,29,57,complex actions,To Dance,135,1,4.25043244,0,,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,29,58,simple actions,To Lift,0,1,9.49026225,1,1.25039245,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,30,59,simple actions,To Wave,180,1,12.48218231,0,,2,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,30,60,complex actions,To Hurry up,0,1,3.53733768,1,0.99636853,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,31,61,simple actions,To Wave,135,1,4.31128641,1,2.03923096,2,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,31,62,complex actions,To Get Attention,135,1,12.19821482,0,,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,32,63,complex actions,To Play an Instrument,0,1,7.88172714,0,,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,32,64,simple actions,To Kick,180,1,5.65623199,1,1.24463047,4,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,33,65,simple actions,To Push,135,1,6.71367963,1,1.72802059,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,33,66,complex actions,To Hurry up,135,1,6.61277288,0,,1,1,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,34,67,simple actions,To Lift,135,1,2.55209411,0,,2,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,34,68,complex actions,To Play an Instrument,180,1,6.64712686,1,1.07164291,3,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,35,69,complex actions,To Stretch,247,1,8.54068476,1,1.06088244,2,2,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,35,70,simple actions,To Hammer,0,0,12.10189505,0,,1,3,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,36,71,complex actions,To Fight,180,0,18.74761487,0,,3,4,84
ab65e54da1af839a4009651b244239b9,05-Feb-2016,20.88204533,f,9,low symptoms,36,72,simple actions,To Wave,0,1,6.57046372,1,1.32701344,2,2,84
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,1,1,simple actions,To Jump,0,0,14.14780425,0,,4,3,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,1,2,complex actions,To Argue,135,1,8.77277007,1,3.73803844,3,3,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,2,3,complex actions,To Stretch,247,0,18.57316657,0,,1,3,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,2,4,simple actions,To Point,247,1,17.56398513,1,4.54094947,1,1,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,3,5,simple actions,To Point,0,0,19.6114382,0,,3,4,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,3,6,complex actions,To Hurry up,180,1,13.05365087,1,1.67598889,1,1,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,4,7,complex actions,To Play a Sport,135,1,5.5054996,1,2.09721723,2,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,4,8,simple actions,To Push,135,1,9.52565354,0,,2,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,5,9,simple actions,To Wave,247,0,16.18071607,0,,1,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,5,10,complex actions,To Play a Sport,0,0,6.46331092,1,1.0109971,3,4,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,6,11,complex actions,To Dance,0,1,8.16618773,1,0.8821429,2,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,6,12,simple actions,To Kick,0,1,8.69094115,0,,2,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,7,13,simple actions,To Push,180,1,8.21441141,1,3.46868565,2,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,7,14,complex actions,To Argue,247,1,24.19409845,0,,2,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,8,15,complex actions,To Get Attention,247,1,7.88098304,1,1.16258613,3,3,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,8,16,simple actions,To Kick,135,1,19.29731309,0,,3,3,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,9,17,simple actions,To Hammer,247,0,11.29567319,0,,4,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,9,18,complex actions,To Get Attention,135,0,15.0996449,1,1.44115819,3,4,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,10,19,simple actions,To Lift,135,1,9.95599173,0,,3,3,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,10,20,complex actions,To Fight,180,1,8.07427195,1,0.95496034,3,3,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,11,21,complex actions,To Stretch,0,1,16.86095591,0,,2,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,11,22,simple actions,To Push,247,1,13.63897574,1,0.88154639,3,3,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,12,23,complex actions,To Stretch,180,0,27.28165652,0,,4,2,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,12,24,simple actions,To Jump,180,0,12.38855585,1,1.52355707,2,1,85
8ef7d23e669a7eb77648cca862d99858,07-Apr-2016,19.5514207,f,13,low symptoms,13,25,simple actions,To Jump,247,0,12.195386,0,,3,1,85
